% 1. Title: League of Legends 5vs5 Solo queue Database
%
% 2. Sources:
%	(a) Creator: Oihan Irastorza (Botxan)
%	(b) Date: 12 January, 2024
%	(c) Source of data: Riot API (https://developer.riotgames.com/). Used endpoints: 
%           1. Players per queue, league and rank: /lol/league/v4/entries/{queue}/{tier}/{division}.
%               - Useful returned data: tier, rank, wins, losses, summonerId.
%           2. Get Player Universally Unique IDentifiers (PUUID): /lol/summoner/v4/summoners/by-puuid/{encryptedPUUID}.
%               - Useful returned data: puuid.
%           3. Players last match identifiers: /lol/match/v5/matches/by-puuid/{puuid}/ids.
%               - Useful returned data: list of match ids (e.g. ["EUW1_1234567890", "EUW_0987654321"]).
%           4. Game and player stats: /lol/match/v5/matches/{matchId}.
%               - Useful returned data: rest of attributes.
%       (d) Repository with automated scripts for data gathering and dataset examples: https://github.com/Botxan/LoL-dataset-generator
%
%
% 3. Relevant Information:
%    --- This database stores a set of statistics on the performance of players
%        in different 5vs5 solo queue ranked games. Challenger, Grandmaster and
%        Master tiers have been excluded because they are treated from
%        different enpoints and do not follow the same structure of ranks and 
%        divisions as the other leagues.
%
%    --- Predicted attribute: player tier and rank (I = highest, Diamond I, 
%         28 = lowest, Iron IV). 
%
% 4. Number of instances: 42000 (1500 per tier and rank combination)
%
% 5. Number of Attributes: 16 numeric, predictive attributes and the class
%
% 6. Attribute Information:
%    # Player-related attributes
%    1. tier_rank: number representing the player's tier and rank. 1 = Diamond I, 2 = Diamond II, ..., 28 = Iron IV.
%    2. kills: total number of kills made by the player.
%    3. deaths: total number of times the player has died during the game.
%    4. assists: total number of times the player has assisted in a loss in favor of his team.
%    5. killingsprees: number of times the player has achieved a killing streak (3 kills or more before dying).
%    6. champExperience: experience points that the player has with the champion he has played.
%    7. totalDamageDealth: total damage inflicted by the player.
%    8. totalDamageTaken: total damage taken by the player.
%    9. totalMinionsKilled: number of minions killed by the player.
%    10. turretTakedown: number of towers destroyed by the player.
%    11. visionScore: vision score (1 point per minute of ward lifetime provided + 1 point per minute of ward lifetime denied) obtained by the player.
%
%    # Team-related attributes
%    12. dragonTakedowns: number of dragons killed by the team.
%    13. riftHeraldTakedowns: number of rift heralds killed by the team.
%    14. baronTakedowns: number of barons killed by the team.
%    15. towerTakedowns: number of towers destroyed by the team.
%
%    # Game-related attributes
%    16. gameDuration: game duration in seconds.
%
% 8. Missing Attribute Values: None
%
% 9. Class Distribution: 1500 for each of 28 classes.

@relation LoLSoloQ5v5

@attribute tier_rank numeric
@attribute kills numeric
@attribute deaths numeric
@attribute assists numeric
@attribute killingsprees numeric
@attribute champExperience numeric
@attribute totalDamageDealth numeric
@attribute totalDamageTaken numeric
@attribute totalMinionsKilled numeric
@attribute turretTakedown numeric
@attribute visionScore numeric
@attribute dragonTakedowns numeric
@attribute riftHeraldTakedowns numeric
@attribute baronTakedowns numeric
@attribute towerTakedowns numeric
@attribute gameDuration numeric

@data
9,7,7,4,2,12400,78629,27896,109,0,13,0,0,0,1,1418
9,8,1,8,2,17688,217888,25214,213,4,16,3,1,1,10,1740
9,0,6,1,0,7183,53515,16708,108,0,10,1,0,0,1,1157
9,8,6,7,3,17188,193750,37650,229,2,16,1,0,0,5,1974
9,9,3,5,2,17647,208953,26148,200,5,22,2,0,1,9,1925
9,8,2,8,2,13471,134950,15157,191,5,15,3,1,1,11,1486
9,8,6,0,1,12842,119884,25171,167,1,16,0,0,0,2,1772
9,7,10,8,2,14570,153402,21954,193,1,20,4,1,2,10,2027
9,12,6,5,3,13476,143393,21697,211,2,21,1,0,0,3,1801
9,9,8,10,1,18505,191288,18980,234,0,20,1,0,0,4,2020
9,15,6,9,4,22098,283630,19738,298,2,28,4,1,1,11,2167
9,4,4,8,1,12600,109877,11344,156,0,11,1,0,0,2,1543
9,10,3,5,3,17318,199588,12514,230,3,25,2,1,1,10,1752
9,7,1,7,1,13809,237537,23692,15,2,29,4,0,1,9,1556
9,2,8,6,0,14766,124429,25272,199,0,19,0,1,0,2,1836
9,2,3,2,1,7373,64822,7792,113,0,5,0,0,0,1,946
9,0,0,0,0,614,2723,569,9,0,0,0,0,0,0,162
9,11,2,2,3,12071,158178,20865,138,4,9,3,1,1,11,1473
9,0,4,6,0,12784,115224,18262,162,0,10,2,0,0,0,1559
9,1,5,6,0,12082,87392,17078,155,0,16,0,0,0,0,1503
9,10,6,13,2,21186,275472,33354,289,4,21,1,1,1,8,2087
9,2,3,10,0,14578,101936,24559,138,0,17,1,1,0,3,1719
9,4,11,3,1,14159,148820,22931,212,0,20,0,0,0,2,1903
9,7,2,10,1,18446,179895,25789,217,1,19,1,1,0,5,2105
9,4,4,6,1,17012,156464,21732,194,3,10,4,1,1,9,1699
9,15,6,5,5,20580,235333,42890,186,3,21,3,1,2,11,2048
9,2,0,13,1,13994,109700,15675,150,1,15,3,1,1,4,1569
9,5,7,4,1,8285,84102,14707,126,3,1,2,1,0,11,1285
9,12,9,9,2,15178,246968,46578,19,1,22,2,1,0,4,2194
9,11,8,14,2,15306,181807,32702,20,3,30,1,0,1,8,2110
9,2,6,16,1,10678,149515,34335,15,3,28,2,0,0,10,1561
9,8,9,13,2,21720,349420,61566,15,3,36,2,0,1,10,2765
9,11,5,16,3,17493,219065,42715,15,1,36,4,1,2,10,1948
9,5,6,9,2,14109,214788,27748,35,2,29,4,1,1,10,1784
9,8,2,7,1,16241,228606,27706,40,2,18,4,1,1,10,1663
9,17,7,9,4,15064,250189,44700,45,0,26,2,0,1,5,1890
9,14,7,9,3,13665,214984,40710,34,1,30,1,0,0,2,1764
9,14,8,7,2,20514,389575,59548,48,1,49,4,0,2,9,2433
9,12,5,5,3,15817,281225,37530,18,2,32,3,1,1,11,1682
9,6,4,15,1,17796,298136,41893,30,4,42,2,0,2,11,1942
9,11,8,7,3,17286,185541,31797,200,4,34,4,1,1,8,1819
9,3,9,4,0,11995,112518,33769,159,0,21,2,1,0,4,1720
9,22,11,7,6,23261,283032,55577,238,1,33,2,0,2,7,2448
9,11,5,5,2,14205,134322,27219,175,3,26,1,2,1,7,1629
9,5,6,6,1,19338,231287,30540,238,2,34,3,0,2,10,2139
9,4,12,11,0,15481,180627,27801,179,5,16,3,0,1,9,1956
9,4,3,4,1,12305,111023,17151,187,1,10,1,1,0,2,1430
9,1,8,4,0,11648,82350,17960,149,0,16,0,0,0,0,1568
9,15,3,10,2,21176,218154,24366,217,2,39,3,1,1,8,2363
9,1,7,1,0,10242,138701,20200,155,1,10,0,0,0,1,1376
9,3,7,7,1,14915,165665,37063,231,1,30,1,0,0,4,1879
9,12,8,9,2,14879,194022,24681,239,2,25,3,0,0,2,1883
9,5,13,8,1,12200,120726,22388,194,0,10,0,1,0,2,1771
9,2,6,3,0,10700,132194,15724,228,1,15,2,0,0,3,1615
9,11,11,6,3,19869,292363,32082,308,2,22,3,0,1,7,2281
9,16,5,8,3,15649,194286,22738,251,6,22,4,0,1,7,1848
9,11,10,13,3,15688,194329,26456,210,2,20,0,1,0,4,1800
9,10,7,5,2,13333,153579,22179,170,7,9,1,1,1,10,1683
9,7,4,4,1,15891,162001,20372,204,1,27,2,2,1,9,1971
9,2,10,3,1,13455,132751,26892,192,2,15,1,0,0,8,2048
9,11,7,4,4,23158,285030,34109,324,1,35,4,0,1,4,2732
9,3,2,1,0,10548,90464,15717,186,0,12,1,0,0,2,1611
9,12,4,7,2,12177,137528,20247,202,3,17,3,0,0,10,1838
9,14,4,6,3,17306,165334,22054,214,4,17,3,1,1,11,1833
9,7,2,7,2,14802,149842,16888,219,4,17,3,1,1,8,1899
9,0,0,0,0,1686,7339,947,45,0,0,0,0,0,0,363
9,9,6,9,2,16561,231646,32523,273,1,20,3,1,0,9,2070
9,13,5,3,3,12930,133165,20562,228,1,21,0,0,0,2,1829
9,0,11,6,0,8084,59755,19143,137,1,7,1,1,0,3,1456
9,10,9,3,3,13786,227870,33472,47,0,19,2,0,0,3,1786
9,2,8,4,1,12584,114135,28058,164,1,18,0,0,0,5,1717
9,1,7,2,0,10135,213937,24091,19,0,14,1,0,0,2,1560
9,9,9,3,4,14096,228912,42704,50,0,27,1,0,0,2,1938
9,7,5,3,2,15055,115699,31364,191,1,14,2,0,0,3,1805
9,4,5,17,2,10721,27229,22518,27,0,77,1,0,0,2,1748
9,1,2,18,0,11696,37756,16709,38,3,83,3,0,0,5,1777
9,4,11,7,0,10743,103357,26096,155,0,18,1,0,0,3,1716
9,7,12,8,1,10881,116169,22889,175,1,20,2,1,0,6,1724
9,8,9,8,2,17975,171346,29493,219,3,19,4,0,2,10,2069
9,3,9,24,0,17361,207539,25447,248,6,27,1,0,0,11,1960
9,4,10,4,1,8991,88845,20937,143,1,12,0,1,0,2,1447
9,5,6,14,1,11695,68051,23034,38,5,63,4,1,0,10,1656
9,3,3,4,1,9942,61732,16393,62,1,55,2,1,0,4,1748
9,4,9,11,1,13531,104833,30453,68,3,93,3,0,0,4,2428
9,1,7,16,0,16458,70633,25114,50,5,109,1,0,1,11,2275
9,7,7,11,1,11798,34137,27601,48,0,86,1,0,1,2,2069
9,1,9,6,0,8817,34905,21228,43,1,34,2,1,0,7,1680
9,2,13,13,1,13155,61075,24457,59,1,60,0,1,0,3,2033
9,7,4,20,1,16363,94125,22218,39,5,97,5,0,1,8,2051
9,1,0,17,0,10262,41416,8046,23,8,41,3,1,1,10,1414
9,5,4,0,1,11646,84025,23819,148,0,14,0,0,0,2,1481
9,3,0,5,1,11157,85684,7640,167,1,8,1,1,0,9,1137
9,4,8,3,1,12077,115978,21947,194,1,11,0,0,0,1,1623
9,1,8,1,0,12348,137419,25570,180,4,22,0,1,0,6,1716
9,4,7,0,1,13975,118099,23962,199,1,12,1,1,0,3,1605
9,6,5,0,2,18371,234124,47988,288,1,19,1,0,0,3,1895
9,12,2,8,2,15721,163755,41341,188,4,29,3,1,0,7,1720
9,10,9,5,3,23452,331804,54580,283,6,44,2,0,2,10,2606
9,10,5,6,2,14846,225598,34372,13,0,35,2,0,1,8,1948
9,5,5,10,2,17970,176023,34893,222,4,38,3,0,2,10,2021
9,7,11,1,1,16378,200118,39639,199,4,22,3,1,1,8,2021
9,9,9,4,1,20206,229081,28514,253,2,42,3,0,2,6,2220
9,6,3,7,1,12643,122659,19604,133,4,13,2,1,1,10,1342
9,11,3,5,1,22873,314436,47989,297,5,31,4,0,1,10,2209
9,2,9,2,0,9747,89645,18625,167,0,11,0,0,0,1,1459
9,4,3,9,1,13944,136421,23484,198,3,27,1,1,1,8,1638
9,6,10,4,2,11570,204048,40401,14,2,23,1,1,0,6,1842
9,24,11,11,4,23122,413549,51184,39,1,19,1,1,1,11,2551
9,7,1,7,2,14146,262796,21434,20,3,31,3,1,1,11,1543
9,10,4,1,3,14607,272855,21082,35,4,14,2,1,1,9,1608
9,1,1,1,0,1189,15539,2841,0,0,2,0,0,0,0,277
9,4,9,4,1,11599,157467,32905,18,0,12,0,1,0,3,1812
9,9,2,4,1,14272,261012,21482,30,4,14,3,1,1,11,1505
9,3,5,4,0,12287,143121,28939,183,0,12,1,1,0,3,1521
9,7,8,6,2,16258,181047,46258,223,0,22,1,0,1,2,1966
9,8,5,9,2,19307,264869,36699,222,4,18,3,0,2,10,1999
9,2,11,9,0,16819,180532,42393,191,2,19,2,1,0,4,2145
9,7,9,2,1,16310,208388,31926,201,3,12,0,1,0,5,1929
9,4,7,5,1,15994,196798,25123,239,6,19,3,0,1,10,1867
9,5,8,6,2,18634,231976,32413,230,6,16,4,1,1,11,1765
9,5,13,2,0,13224,141207,34405,186,1,18,2,0,0,3,1759
9,9,3,4,2,17454,179560,25148,192,4,17,4,0,1,11,1659
9,7,6,6,1,16022,190801,25370,208,4,9,2,2,1,10,1567
9,3,7,4,1,7661,122155,25913,15,0,16,0,0,0,1,1379
9,10,7,7,2,14210,232374,42597,15,0,27,4,0,1,11,1841
9,5,8,19,1,23356,345379,50499,23,1,37,3,0,1,10,2603
9,9,12,7,3,16991,254838,41214,20,0,30,4,0,2,7,2192
9,7,5,2,2,11703,220542,35731,1,0,20,3,0,0,10,1670
9,19,18,9,4,27096,333446,64247,55,2,20,2,0,0,7,3016
9,16,4,5,3,16162,246036,30395,8,4,22,2,1,1,8,1630
9,9,15,7,1,16205,232123,52532,12,0,24,2,1,0,9,2252
9,0,0,0,0,0,1179,203,0,0,1,0,0,0,0,109
9,5,11,14,1,18227,255679,50568,14,1,32,2,0,1,3,2304
9,9,10,35,1,23956,206594,45162,94,4,128,5,1,2,11,2884
9,4,8,19,0,16193,95441,20877,70,4,71,4,1,2,11,2164
9,2,1,21,0,13215,92777,16890,53,5,58,4,1,1,11,1855
9,4,3,22,1,11522,74280,10205,43,5,50,4,1,1,10,1653
9,10,4,19,2,12805,83122,17944,53,5,62,4,1,1,10,1726
9,7,9,10,2,14646,164057,31226,191,1,14,1,0,0,2,1832
9,15,5,16,4,21286,201892,48338,187,3,18,5,0,1,8,2143
9,13,4,9,4,13573,113499,23478,149,3,13,3,1,0,8,1455
9,0,0,0,0,0,312,0,0,0,0,0,0,0,0,109
9,13,11,8,3,17572,187171,42609,207,0,18,3,0,0,4,2307
9,19,4,2,2,21505,253180,31202,264,3,17,4,0,1,5,2213
9,2,10,1,0,7317,52963,21642,88,0,9,0,0,0,0,1280
9,8,10,5,1,15707,120959,32538,155,0,11,0,0,0,1,1864
9,6,11,7,2,13345,116783,28513,149,0,15,0,1,0,1,1796
9,5,7,3,1,10074,79253,20011,120,0,9,0,1,0,2,1271
9,6,0,13,1,15114,251064,24989,5,4,19,4,1,1,8,1621
9,10,4,11,3,17509,268980,31771,12,3,35,2,0,1,9,1903
9,5,3,1,1,4751,39624,7232,97,0,6,0,0,0,0,837
9,10,2,6,2,16950,232195,25060,240,6,12,4,1,0,11,1662
9,1,4,2,0,9662,78969,12878,138,1,9,1,0,0,1,1208
9,5,4,8,2,15393,161560,25042,194,4,24,4,1,0,8,1989
9,9,3,13,2,16548,261372,35622,27,2,14,4,0,1,9,1662
9,11,11,11,2,11499,123664,29659,161,0,24,1,1,0,4,1891
9,9,13,4,3,15085,186503,31865,198,2,15,2,0,1,4,2166
9,9,6,3,3,16005,176964,20327,220,1,16,2,2,1,8,1626
9,1,5,2,0,10493,72440,17419,139,0,10,0,0,0,1,1336
9,4,10,9,0,13422,103069,34280,156,3,16,1,0,1,8,1904
9,15,0,2,1,16872,193288,27492,223,4,14,2,1,1,10,1478
9,3,3,3,1,15104,185307,25455,240,4,12,3,1,1,10,1421
9,0,11,6,0,8300,85057,22110,119,0,8,2,1,0,1,1505
9,6,11,5,0,14132,143425,38931,161,4,17,1,1,0,6,1854
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
9,1,14,2,0,15569,217354,40308,240,3,8,2,0,0,5,2045
9,9,13,5,2,21108,312544,71098,262,4,21,5,0,0,11,2512
9,4,10,0,0,12964,121223,31448,197,1,16,1,1,0,4,1626
9,4,8,1,1,14604,199417,31207,214,4,32,0,0,0,4,1714
9,10,6,5,3,16021,145555,28253,187,3,20,3,1,1,10,1834
9,7,15,14,2,22429,285505,60407,215,1,35,2,1,2,7,2825
9,5,4,7,2,14890,179759,23930,186,7,17,2,0,0,11,1634
9,17,6,4,3,25600,366399,64415,319,4,36,4,1,2,8,2520
9,1,9,5,0,14985,155094,28689,239,0,16,0,0,0,0,1647
9,0,2,0,0,4061,24961,4946,70,0,3,0,0,0,0,591
9,2,3,10,0,14668,151641,28501,199,5,18,2,1,1,11,1657
9,3,9,6,0,14981,137702,32132,171,1,18,2,0,1,1,1688
9,3,2,14,1,19790,372147,37905,60,4,35,3,0,1,9,1949
9,1,2,6,0,11052,179556,33537,19,0,17,0,1,0,3,1452
9,10,3,7,2,15565,260260,46146,44,6,29,4,1,1,10,1690
9,13,7,15,3,28943,490107,91132,98,1,42,4,0,2,9,2653
9,11,10,7,2,17398,356169,44829,62,2,31,3,0,0,4,2258
9,1,4,2,0,6631,113784,22561,28,0,4,0,0,0,2,1131
9,9,10,14,4,21181,349073,42616,53,0,38,4,1,3,11,2381
9,3,6,7,0,11929,198321,34505,15,0,17,2,0,0,3,1584
9,5,0,9,1,12228,139435,20534,14,1,19,3,0,1,4,1375
9,16,8,3,2,20427,324088,42591,55,0,38,1,1,0,7,2251
9,11,4,16,4,13758,130664,28797,170,3,9,2,0,1,7,1617
9,9,5,12,2,14572,153333,34249,183,2,12,2,0,1,7,1862
9,11,5,11,3,15920,151503,34794,237,0,11,1,0,0,4,2115
9,8,6,13,3,16613,200332,38012,233,4,11,5,0,1,10,2206
9,9,2,6,2,13076,116619,23417,174,1,8,3,1,1,9,1552
9,0,3,0,0,5047,39948,8037,98,0,3,0,0,0,0,933
9,10,1,6,2,10219,94900,14752,140,4,9,1,0,0,11,1279
9,2,5,0,1,8448,70249,12433,140,0,9,0,0,0,0,1186
9,10,8,5,1,11509,222150,41470,17,0,22,1,1,0,5,2019
9,0,6,1,0,4969,28903,12271,88,0,6,1,0,0,0,1057
9,6,8,6,1,12356,109214,17870,158,0,13,1,0,0,4,1506
9,8,2,9,2,14084,119040,16112,134,0,21,3,1,1,6,1600
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
9,1,4,2,0,13368,100482,11601,182,2,17,2,0,1,11,1375
9,0,4,15,0,12613,28497,12758,25,5,66,2,1,1,8,1853
9,0,3,10,0,8530,13438,11503,21,1,41,0,0,0,1,1466
9,1,4,22,0,13794,18893,15358,19,5,76,4,0,2,7,1893
9,3,4,23,1,13529,25748,22198,39,1,123,4,0,2,7,2178
9,0,5,8,0,6328,35232,11112,24,0,38,0,0,0,0,1336
9,1,5,11,0,8622,41087,20765,37,0,52,0,0,0,0,1502
9,2,4,33,0,11935,21255,16793,23,6,95,5,0,0,10,1870
9,0,7,14,0,11941,21137,18532,22,1,81,1,1,1,4,1798
9,4,8,8,0,12288,138072,23422,188,1,12,2,0,0,1,1777
9,8,6,4,3,12580,178431,20233,229,3,14,3,0,0,3,1637
9,10,3,5,2,12359,175483,20574,210,5,13,4,1,1,8,1515
9,0,3,0,0,2477,13904,3848,47,0,2,0,0,0,0,508
9,12,8,7,4,15858,197772,19497,226,5,18,3,0,0,9,1965
9,9,8,11,2,19344,306822,24483,284,1,30,1,0,0,3,2294
9,10,5,6,1,16300,299616,35388,45,1,31,2,0,0,5,1971
9,8,7,9,3,14602,197616,38664,52,1,24,3,0,1,5,1882
9,14,13,11,4,27529,473088,70861,81,0,44,4,1,2,10,3014
9,13,4,8,3,14861,209523,34591,32,2,19,3,0,1,10,1627
9,10,6,11,3,14405,231049,32610,19,1,22,3,1,1,11,1892
9,10,7,7,2,15053,267315,44673,27,1,18,2,1,0,6,1914
9,4,9,1,0,10505,174556,32647,57,0,19,1,0,0,2,1622
9,10,5,5,3,17530,314959,38288,91,5,24,2,1,0,10,1841
9,3,3,3,0,5539,90219,11415,27,0,9,0,0,0,0,949
9,0,6,1,0,5413,96621,16836,5,0,6,1,0,0,0,945
9,12,5,11,3,18354,353931,36391,91,7,23,3,0,1,10,1938
9,1,8,0,0,8681,74182,13779,132,0,14,0,1,0,2,1462
9,2,5,6,0,11536,92182,19055,144,3,14,2,1,0,6,1360
9,12,6,4,2,16536,168835,33553,183,7,17,3,1,0,10,1689
9,4,6,0,1,6607,49237,21489,85,0,4,0,0,0,0,1116
9,10,13,3,3,18325,177772,40697,221,1,19,0,0,0,3,2062
9,1,10,12,0,12531,94984,34580,139,0,18,0,0,0,2,1840
9,2,11,2,0,14333,257297,39068,49,0,26,0,1,0,3,1956
9,6,13,4,2,12425,129515,39098,171,1,12,1,1,0,5,1946
9,7,11,6,3,11174,86296,27430,140,0,11,3,1,0,1,1586
9,7,3,8,2,11234,81832,17726,123,2,18,3,0,1,9,1490
9,2,9,18,0,12323,29607,26253,25,1,82,0,0,1,3,1888
9,6,5,20,1,11111,32471,17661,33,1,59,4,1,1,11,1675
9,8,11,9,2,23647,277248,61752,243,1,35,5,0,1,11,2733
9,2,10,26,0,16757,35590,27706,22,2,74,2,1,1,5,2227
9,10,8,5,2,14579,131200,33653,178,1,11,0,0,0,2,1586
9,7,8,14,1,24880,283337,49330,256,2,37,2,0,3,11,2529
9,17,10,12,3,22691,232394,53982,224,1,22,2,0,1,7,2179
9,13,9,11,4,16435,235632,26624,168,4,33,3,0,2,11,1929
9,7,7,6,2,14091,150757,28238,193,5,12,4,1,1,11,1696
9,7,8,3,3,14334,144639,26413,200,2,20,3,1,0,5,1826
9,20,12,5,6,18662,210314,51487,230,3,9,1,1,1,10,2054
9,2,2,4,0,13196,108492,9314,194,1,12,3,1,1,10,1415
9,11,5,9,2,14569,134861,15955,167,3,12,2,1,1,11,1478
9,12,15,9,3,19473,162881,54471,179,0,17,2,0,1,4,2619
9,6,5,14,1,16382,136643,20497,195,2,16,3,1,2,8,1726
9,21,3,7,3,17210,137919,36023,160,2,7,3,1,1,11,1508
9,7,11,6,1,14837,190443,44202,210,5,19,3,1,0,10,1819
9,7,12,8,2,15465,159611,40907,165,2,19,3,0,1,6,1867
9,1,10,7,0,10577,69267,25010,104,2,7,3,1,1,10,1424
9,15,8,7,3,20225,434067,58586,56,0,45,4,0,1,10,2054
9,2,7,5,0,16886,174250,28306,220,2,28,3,0,1,11,2071
9,5,8,12,1,14877,136259,33775,180,0,21,0,1,0,1,1872
9,5,4,5,1,10052,81748,13327,136,4,16,2,0,0,8,1190
9,6,4,1,2,10064,75304,15750,144,1,20,0,1,0,4,1453
9,0,5,5,0,11582,111449,14157,189,0,24,0,0,0,3,1575
9,7,10,12,1,28732,309109,62804,313,1,37,4,0,2,7,3130
9,3,5,7,1,18834,218947,29185,262,4,32,3,2,0,9,1933
9,1,4,5,0,16493,170158,19337,234,4,29,1,1,0,10,1657
9,1,3,6,0,12511,112525,10636,183,1,28,3,2,1,11,1451
9,7,2,12,1,12023,161228,22762,16,1,16,4,0,0,1,1578
9,9,9,10,1,11258,143045,27159,23,0,7,1,0,0,1,1339
9,7,0,23,1,26013,399790,39460,65,2,30,5,0,2,9,2490
9,2,2,4,0,7450,142161,22202,6,0,5,0,1,0,4,1088
9,2,5,10,1,11087,159918,22897,41,0,16,2,0,0,2,1489
9,3,7,4,1,9465,180139,34222,16,0,9,2,0,0,3,1514
9,12,3,6,3,23911,366602,46305,70,5,35,4,0,2,11,2280
9,4,10,21,1,17028,211353,46924,54,2,25,3,0,1,8,2218
9,1,4,29,0,25155,375924,46239,43,5,38,5,0,2,11,2841
9,3,5,12,0,10799,178321,23319,17,1,19,2,0,1,9,1479
9,7,6,5,2,15835,175383,30301,202,4,18,3,1,0,7,1956
9,4,3,3,1,16555,183969,24396,250,5,19,2,0,1,11,1689
9,8,9,9,3,14685,100925,24873,160,2,27,1,1,1,9,1885
9,7,9,15,2,17015,186505,24303,214,1,24,2,0,0,4,1980
9,2,4,6,0,10670,122433,12517,189,1,24,0,1,0,3,1667
9,7,9,3,2,12397,146515,19912,162,1,13,2,0,0,2,1723
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
9,8,5,8,1,21330,311195,28228,261,8,27,5,1,2,11,2408
9,5,10,11,2,14175,186964,32832,196,1,20,2,1,0,4,2015
9,2,5,2,0,11049,141141,15361,212,2,20,0,0,0,5,1695
9,7,5,6,2,16963,155189,33077,180,4,14,1,0,1,7,1680
9,10,6,10,2,18087,178662,18181,204,0,19,2,0,1,3,2113
9,6,9,3,1,11814,102522,18597,149,1,12,0,0,0,2,1563
9,2,8,1,0,4216,33580,10358,82,0,6,0,0,0,0,929
9,7,8,15,2,13524,122553,32401,138,3,16,1,0,0,5,1780
9,0,0,0,0,0,669,203,0,0,0,0,0,0,0,103
9,0,0,0,0,0,704,137,0,0,0,0,0,0,0,103
9,21,8,4,5,18335,269826,31280,229,5,31,2,0,1,11,2147
9,4,4,19,1,15317,145655,18279,180,4,21,0,1,0,6,1750
9,16,6,9,3,19919,348030,25595,136,4,25,2,0,1,7,1815
9,12,8,7,4,19227,188321,29407,204,3,26,4,1,1,8,1969
9,13,5,6,2,17152,195598,19231,179,1,25,2,1,1,11,1584
9,5,5,2,2,9584,178933,24406,56,2,28,1,0,0,3,1622
9,6,10,2,2,13102,167321,20259,186,1,14,1,0,0,2,1489
9,3,11,0,0,11739,133590,18968,187,1,12,0,0,0,3,1532
9,8,8,13,1,14195,156213,17202,172,4,20,3,1,0,9,1683
9,11,8,3,3,18068,188486,25949,220,2,19,2,0,1,6,2037
9,16,4,9,3,19667,228654,19701,232,2,20,3,0,1,7,2024
9,6,9,7,1,13744,165504,22806,213,1,17,0,0,0,2,1614
9,0,10,15,0,11774,24346,27114,24,0,45,1,0,0,2,1675
9,1,6,3,0,9153,22769,17455,32,1,58,0,0,0,2,1679
9,1,8,21,0,11887,23156,26752,32,4,85,2,0,1,9,2141
9,2,5,8,0,8958,21172,22134,26,2,66,1,0,0,3,1657
9,0,3,3,0,6535,15162,18016,21,1,41,0,0,0,4,1443
9,8,10,9,1,20284,350089,52744,30,2,24,5,0,1,9,2375
9,11,9,12,2,22429,395903,62084,26,0,32,3,1,2,8,2460
9,12,1,6,2,21174,458258,47661,25,3,36,4,1,1,10,2176
9,14,9,13,4,21588,399030,48905,34,1,26,4,0,2,9,2140
9,3,8,5,1,10828,180593,31683,34,0,15,0,0,0,2,1616
9,7,11,8,0,12888,220196,38684,13,0,20,0,0,0,4,1779
9,3,8,12,0,12689,191091,33344,7,0,20,0,0,0,4,1871
9,9,3,11,1,17379,343068,37456,12,1,23,4,1,1,9,1953
9,11,2,9,3,14076,247404,28028,8,1,21,2,0,1,5,1520
9,0,6,1,0,9600,94884,16187,179,0,6,0,0,0,0,1421
9,11,5,13,2,18349,188575,19861,202,3,21,3,0,1,10,2127
9,12,9,13,3,21301,255299,33274,278,1,34,3,1,1,10,2582
9,16,6,8,3,15450,175923,16200,195,4,27,5,0,1,8,1855
9,13,8,19,4,19617,200924,24739,211,4,29,5,0,1,8,2403
9,1,7,5,0,13420,138858,19703,185,0,15,2,1,0,4,1925
9,4,2,11,1,11402,124017,8269,159,7,10,2,1,1,9,1479
9,6,3,3,2,7765,50945,11261,111,0,3,0,0,0,0,1126
9,7,3,7,3,10773,94357,13444,154,4,7,2,1,1,10,1481
9,4,7,35,0,17145,41445,27988,38,5,87,2,0,1,11,2123
9,1,5,10,0,9180,10738,19678,20,3,66,0,1,0,4,1780
9,2,7,24,0,12546,20796,18442,30,5,63,3,0,1,11,1761
9,0,5,4,0,8322,10328,10724,21,0,53,0,0,0,3,1533
9,2,3,24,0,12334,10151,6184,6,1,47,4,1,1,7,1768
9,1,3,3,0,8936,12831,11541,23,0,41,1,1,0,2,1686
9,1,3,19,0,9781,17089,12687,19,3,72,3,0,0,10,1678
9,1,11,11,0,9009,20366,26626,29,0,45,0,0,0,0,1693
9,0,5,3,0,7620,6056,13836,15,1,34,1,0,0,1,1509
9,2,3,2,1,7084,8823,8961,8,1,35,1,0,0,1,1151
9,7,9,1,1,14082,125500,40747,173,1,15,0,0,0,2,1684
9,5,2,2,2,8846,74685,19417,118,1,11,2,1,0,3,1104
9,1,8,4,0,15686,173900,37161,231,3,27,0,0,0,5,1822
9,0,8,3,0,15281,119825,29817,184,4,31,0,0,1,4,1860
9,5,5,2,1,17238,168701,46284,208,3,21,2,1,1,8,1918
9,4,5,11,1,16067,159542,37148,166,7,29,2,0,1,10,1654
9,4,6,4,1,13952,162756,30752,170,5,30,2,1,0,11,1598
9,1,11,6,0,16341,169171,41146,179,4,34,3,0,2,11,2051
9,1,5,1,0,9469,104844,21683,139,2,10,2,2,0,6,1177
9,5,11,7,0,20574,263624,59218,262,8,36,1,1,0,10,2237
9,7,2,8,2,20135,368055,23228,276,6,35,3,0,1,10,2530
9,6,10,6,1,16822,177928,40284,221,1,30,1,0,2,7,2189
